"Region","Region_name","sub_region","Sub_region_name","SSP","RCP","Year","UHI_cat","Heat_wave_days","HI_cat","Population","Sensitive_pop"
142,"Asia",145,"Western Asia","SSP 3","RCP 4.5",2030,"With UHI",15,"""<=28""",7428141,1378717.136
142,"Asia",145,"Western Asia","SSP 3","RCP 4.5",2030,"With UHI",15,""">28 & <=34""",82887273,15068768.67
142,"Asia",145,"Western Asia","SSP 3","RCP 4.5",2030,"With UHI",15,""">34 & <=42""",106895432,18988094.41
142,"Asia",145,"Western Asia","SSP 3","RCP 4.5",2030,"With UHI",15,""">42 & <=55""",37833390,5428704.474
142,"Asia",145,"Western Asia","SSP 3","RCP 4.5",2030,"With UHI",15,""">55""",92612,14643.83364
142,"Asia",143,"Central Asia","SSP 3","RCP 4.5",2070,"With UHI",15,"""<=28""",2811629,603947.87
142,"Asia",143,"Central Asia","SSP 3","RCP 4.5",2070,"With UHI",15,""">28 & <=34""",20279591,4338547.17
142,"Asia",143,"Central Asia","SSP 3","RCP 4.5",2070,"With UHI",15,""">34 & <=42""",25305843,5687276.015
142,"Asia",143,"Central Asia","SSP 3","RCP 4.5",2070,"With UHI",15,""">42 & <=55""",29518,6382.993613
142,"Asia",143,"Central Asia","SSP 3","RCP 4.5",2070,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 3","RCP 4.5",2070,"With UHI",15,"""<=28""",15369080,4601595.582
142,"Asia",30,"Eastern Asia","SSP 3","RCP 4.5",2070,"With UHI",15,""">28 & <=34""",67720915,21461104.47
142,"Asia",30,"Eastern Asia","SSP 3","RCP 4.5",2070,"With UHI",15,""">34 & <=42""",140225542,39993839.46
142,"Asia",30,"Eastern Asia","SSP 3","RCP 4.5",2070,"With UHI",15,""">42 & <=55""",562082748,191029384.1
142,"Asia",30,"Eastern Asia","SSP 3","RCP 4.5",2070,"With UHI",15,""">55""",27223433,8738300.642
142,"Asia",34,"Southern Asia","SSP 3","RCP 4.5",2070,"With UHI",15,"""<=28""",18361497,3220936.668
142,"Asia",34,"Southern Asia","SSP 3","RCP 4.5",2070,"With UHI",15,""">28 & <=34""",48647940,12407725.31
142,"Asia",34,"Southern Asia","SSP 3","RCP 4.5",2070,"With UHI",15,""">34 & <=42""",116086111,26038037.83
142,"Asia",34,"Southern Asia","SSP 3","RCP 4.5",2070,"With UHI",15,""">42 & <=55""",1154254091,247955299.3
142,"Asia",34,"Southern Asia","SSP 3","RCP 4.5",2070,"With UHI",15,""">55""",39789800,8624752.925
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 4.5",2070,"With UHI",15,"""<=28""",30079,6027.67773
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 4.5",2070,"With UHI",15,""">28 & <=34""",4887841,1101335.372
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 4.5",2070,"With UHI",15,""">34 & <=42""",159374269,37440831.74
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 4.5",2070,"With UHI",15,""">42 & <=55""",277718903,66885217.43
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 4.5",2070,"With UHI",15,""">55""",10853705,3282586.737
142,"Asia",145,"Western Asia","SSP 3","RCP 4.5",2070,"With UHI",15,"""<=28""",7759048,1318219.381
142,"Asia",145,"Western Asia","SSP 3","RCP 4.5",2070,"With UHI",15,""">28 & <=34""",68397715,14557828.38
142,"Asia",145,"Western Asia","SSP 3","RCP 4.5",2070,"With UHI",15,""">34 & <=42""",186931316,41380181.47
142,"Asia",145,"Western Asia","SSP 3","RCP 4.5",2070,"With UHI",15,""">42 & <=55""",138785612,29286053.66
142,"Asia",145,"Western Asia","SSP 3","RCP 4.5",2070,"With UHI",15,""">55""",803505,167692.2035
142,"Asia",143,"Central Asia","SSP 3","RCP 4.5",2100,"With UHI",15,"""<=28""",3041298,746146.0724
142,"Asia",143,"Central Asia","SSP 3","RCP 4.5",2100,"With UHI",15,""">28 & <=34""",19882895,4996833.948
142,"Asia",143,"Central Asia","SSP 3","RCP 4.5",2100,"With UHI",15,""">34 & <=42""",34138473,8432466.569
142,"Asia",143,"Central Asia","SSP 3","RCP 4.5",2100,"With UHI",15,""">42 & <=55""",34079,8285.251821
142,"Asia",143,"Central Asia","SSP 3","RCP 4.5",2100,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 3","RCP 4.5",2100,"With UHI",15,"""<=28""",11782793,3339918.22
142,"Asia",30,"Eastern Asia","SSP 3","RCP 4.5",2100,"With UHI",15,""">28 & <=34""",46706103,14029792.31
142,"Asia",30,"Eastern Asia","SSP 3","RCP 4.5",2100,"With UHI",15,""">34 & <=42""",106868281,32247761.94
142,"Asia",30,"Eastern Asia","SSP 3","RCP 4.5",2100,"With UHI",15,""">42 & <=55""",511231730,163062522.3
142,"Asia",30,"Eastern Asia","SSP 3","RCP 4.5",2100,"With UHI",15,""">55""",46109084,14064217.97
142,"Asia",34,"Southern Asia","SSP 3","RCP 4.5",2100,"With UHI",15,"""<=28""",2857458,606863.0895
142,"Asia",34,"Southern Asia","SSP 3","RCP 4.5",2100,"With UHI",15,""">28 & <=34""",77177840,18117141.72
142,"Asia",34,"Southern Asia","SSP 3","RCP 4.5",2100,"With UHI",15,""">34 & <=42""",114886454,25927209.57
142,"Asia",34,"Southern Asia","SSP 3","RCP 4.5",2100,"With UHI",15,""">42 & <=55""",1556066981,348714353.8
142,"Asia",34,"Southern Asia","SSP 3","RCP 4.5",2100,"With UHI",15,""">55""",67337632,15198659.22
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 4.5",2100,"With UHI",15,"""<=28""",8174,1862.45394
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 4.5",2100,"With UHI",15,""">28 & <=34""",3766221,923467.5777
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 4.5",2100,"With UHI",15,""">34 & <=42""",84553437,21432914.4
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 4.5",2100,"With UHI",15,""">42 & <=55""",420823569,107817495.2
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 4.5",2100,"With UHI",15,""">55""",14206896,4460773.101
142,"Asia",145,"Western Asia","SSP 3","RCP 4.5",2100,"With UHI",15,"""<=28""",254519,58704.73683
142,"Asia",145,"Western Asia","SSP 3","RCP 4.5",2100,"With UHI",15,""">28 & <=34""",47676646,11383246.13
142,"Asia",145,"Western Asia","SSP 3","RCP 4.5",2100,"With UHI",15,""">34 & <=42""",255591375,59671034.52
142,"Asia",145,"Western Asia","SSP 3","RCP 4.5",2100,"With UHI",15,""">42 & <=55""",223510153,53606803.43
142,"Asia",145,"Western Asia","SSP 3","RCP 4.5",2100,"With UHI",15,""">55""",930157,223078.4346
142,"Asia",143,"Central Asia","SSP 4","RCP 4.5",2010,"With UHI",15,"""<=28""",5890796,977134.8144
142,"Asia",143,"Central Asia","SSP 4","RCP 4.5",2010,"With UHI",15,""">28 & <=34""",17937285,2739636.321
142,"Asia",143,"Central Asia","SSP 4","RCP 4.5",2010,"With UHI",15,""">34 & <=42""",1657245,238949.8306
142,"Asia",143,"Central Asia","SSP 4","RCP 4.5",2010,"With UHI",15,""">42 & <=55""",0,0
142,"Asia",143,"Central Asia","SSP 4","RCP 4.5",2010,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 4","RCP 4.5",2010,"With UHI",15,"""<=28""",35199079,5343159.808
142,"Asia",30,"Eastern Asia","SSP 4","RCP 4.5",2010,"With UHI",15,""">28 & <=34""",131410704,19472869.85
142,"Asia",30,"Eastern Asia","SSP 4","RCP 4.5",2010,"With UHI",15,""">34 & <=42""",361962975,59999007.26
142,"Asia",30,"Eastern Asia","SSP 4","RCP 4.5",2010,"With UHI",15,""">42 & <=55""",250955512,35925040.36
142,"Asia",30,"Eastern Asia","SSP 4","RCP 4.5",2010,"With UHI",15,""">55""",0,0
142,"Asia",34,"Southern Asia","SSP 4","RCP 4.5",2010,"With UHI",15,"""<=28""",5623264,954898.6392
142,"Asia",34,"Southern Asia","SSP 4","RCP 4.5",2010,"With UHI",15,""">28 & <=34""",34405104,4980377.715
142,"Asia",34,"Southern Asia","SSP 4","RCP 4.5",2010,"With UHI",15,""">34 & <=42""",138606044,20936374.39
142,"Asia",34,"Southern Asia","SSP 4","RCP 4.5",2010,"With UHI",15,""">42 & <=55""",362314186,56171541.24
142,"Asia",34,"Southern Asia","SSP 4","RCP 4.5",2010,"With UHI",15,""">55""",0,0
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 4.5",2010,"With UHI",15,"""<=28""",0,0
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 4.5",2010,"With UHI",15,""">28 & <=34""",14963601,2209649.162
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 4.5",2010,"With UHI",15,""">34 & <=42""",177350399,26236005.69
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 4.5",2010,"With UHI",15,""">42 & <=55""",56756761,8180187.157
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 4.5",2010,"With UHI",15,""">55""",0,0
142,"Asia",145,"Western Asia","SSP 4","RCP 4.5",2010,"With UHI",15,"""<=28""",9547813,1619304.801
142,"Asia",145,"Western Asia","SSP 4","RCP 4.5",2010,"With UHI",15,""">28 & <=34""",77038009,12309383.02
142,"Asia",145,"Western Asia","SSP 4","RCP 4.5",2010,"With UHI",15,""">34 & <=42""",55610381,9122078.431
142,"Asia",145,"Western Asia","SSP 4","RCP 4.5",2010,"With UHI",15,""">42 & <=55""",12915068,1310856.067
142,"Asia",145,"Western Asia","SSP 4","RCP 4.5",2010,"With UHI",15,""">55""",0,0
142,"Asia",143,"Central Asia","SSP 4","RCP 4.5",2030,"With UHI",15,"""<=28""",2830808,451646.8933
142,"Asia",143,"Central Asia","SSP 4","RCP 4.5",2030,"With UHI",15,""">28 & <=34""",23595876,3903800.33
142,"Asia",143,"Central Asia","SSP 4","RCP 4.5",2030,"With UHI",15,""">34 & <=42""",14428090,2240518.485
142,"Asia",143,"Central Asia","SSP 4","RCP 4.5",2030,"With UHI",15,""">42 & <=55""",0,0
142,"Asia",143,"Central Asia","SSP 4","RCP 4.5",2030,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 4","RCP 4.5",2030,"With UHI",15,"""<=28""",32366948,6944221.379
142,"Asia",30,"Eastern Asia","SSP 4","RCP 4.5",2030,"With UHI",15,""">28 & <=34""",119343971,24453372.25
142,"Asia",30,"Eastern Asia","SSP 4","RCP 4.5",2030,"With UHI",15,""">34 & <=42""",341179483,80306447.39
142,"Asia",30,"Eastern Asia","SSP 4","RCP 4.5",2030,"With UHI",15,""">42 & <=55""",585716816,122836353.8
142,"Asia",30,"Eastern Asia","SSP 4","RCP 4.5",2030,"With UHI",15,""">55""",0,0
142,"Asia",34,"Southern Asia","SSP 4","RCP 4.5",2030,"With UHI",15,"""<=28""",12362462,2251109.081
142,"Asia",34,"Southern Asia","SSP 4","RCP 4.5",2030,"With UHI",15,""">28 & <=34""",49565800,7975355.696
142,"Asia",34,"Southern Asia","SSP 4","RCP 4.5",2030,"With UHI",15,""">34 & <=42""",150190038,23742341.56
142,"Asia",34,"Southern Asia","SSP 4","RCP 4.5",2030,"With UHI",15,""">42 & <=55""",851810495,132015655.6
142,"Asia",34,"Southern Asia","SSP 4","RCP 4.5",2030,"With UHI",15,""">55""",12524404,1920563.458
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 4.5",2030,"With UHI",15,"""<=28""",6529,1121.070256
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 4.5",2030,"With UHI",15,""">28 & <=34""",11108812,1862193.907
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 4.5",2030,"With UHI",15,""">34 & <=42""",245351467,40543045.31
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 4.5",2030,"With UHI",15,""">42 & <=55""",160047299,28561302.8
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 4.5",2030,"With UHI",15,""">55""",0,0
142,"Asia",145,"Western Asia","SSP 4","RCP 4.5",2030,"With UHI",15,"""<=28""",8824228,1619259.206
142,"Asia",145,"Western Asia","SSP 4","RCP 4.5",2030,"With UHI",15,""">28 & <=34""",91508932,16094618.01
142,"Asia",145,"Western Asia","SSP 4","RCP 4.5",2030,"With UHI",15,""">34 & <=42""",117172738,20585365.06
142,"Asia",145,"Western Asia","SSP 4","RCP 4.5",2030,"With UHI",15,""">42 & <=55""",42566463,5762495.588
142,"Asia",145,"Western Asia","SSP 4","RCP 4.5",2030,"With UHI",15,""">55""",103695,16197.8141
142,"Asia",143,"Central Asia","SSP 4","RCP 4.5",2070,"With UHI",15,"""<=28""",3090836,899832.98
142,"Asia",143,"Central Asia","SSP 4","RCP 4.5",2070,"With UHI",15,""">28 & <=34""",17729160,5249479.376
142,"Asia",143,"Central Asia","SSP 4","RCP 4.5",2070,"With UHI",15,""">34 & <=42""",31911762,9167113.916
142,"Asia",143,"Central Asia","SSP 4","RCP 4.5",2070,"With UHI",15,""">42 & <=55""",28280,8278.053564
142,"Asia",143,"Central Asia","SSP 4","RCP 4.5",2070,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 4","RCP 4.5",2070,"With UHI",15,"""<=28""",17762674,7510696.237
142,"Asia",30,"Eastern Asia","SSP 4","RCP 4.5",2070,"With UHI",15,""">28 & <=34""",82476142,36431439.3
142,"Asia",30,"Eastern Asia","SSP 4","RCP 4.5",2070,"With UHI",15,""">34 & <=42""",155174529,61832460.06
142,"Asia",30,"Eastern Asia","SSP 4","RCP 4.5",2070,"With UHI",15,""">42 & <=55""",662050833,300128655.4
142,"Asia",30,"Eastern Asia","SSP 4","RCP 4.5",2070,"With UHI",15,""">55""",28615029,12773768.14
142,"Asia",34,"Southern Asia","SSP 4","RCP 4.5",2070,"With UHI",15,"""<=28""",28599434,5438288.074
142,"Asia",34,"Southern Asia","SSP 4","RCP 4.5",2070,"With UHI",15,""">28 & <=34""",64368870,18683677.92
142,"Asia",34,"Southern Asia","SSP 4","RCP 4.5",2070,"With UHI",15,""">34 & <=42""",146094489,39028241.26
142,"Asia",34,"Southern Asia","SSP 4","RCP 4.5",2070,"With UHI",15,""">42 & <=55""",1632540562,442014144.7
142,"Asia",34,"Southern Asia","SSP 4","RCP 4.5",2070,"With UHI",15,""">55""",37756790,10926334.34
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 4.5",2070,"With UHI",15,"""<=28""",53598,10658.76668
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 4.5",2070,"With UHI",15,""">28 & <=34""",6246714,1688638.199
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 4.5",2070,"With UHI",15,""">34 & <=42""",191470208,56254459.86
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 4.5",2070,"With UHI",15,""">42 & <=55""",371743086,114291141.9
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 4.5",2070,"With UHI",15,""">55""",1002808,393283.6889
142,"Asia",145,"Western Asia","SSP 4","RCP 4.5",2070,"With UHI",15,"""<=28""",1745380,395435.3748
142,"Asia",145,"Western Asia","SSP 4","RCP 4.5",2070,"With UHI",15,""">28 & <=34""",51061075,14163674.7
142,"Asia",145,"Western Asia","SSP 4","RCP 4.5",2070,"With UHI",15,""">34 & <=42""",236378324,53868196.93
142,"Asia",145,"Western Asia","SSP 4","RCP 4.5",2070,"With UHI",15,""">42 & <=55""",176151250,39784505.53
142,"Asia",145,"Western Asia","SSP 4","RCP 4.5",2070,"With UHI",15,""">55""",560174,108191.502
142,"Asia",143,"Central Asia","SSP 4","RCP 4.5",2100,"With UHI",15,"""<=28""",2559548,1009338.34
142,"Asia",143,"Central Asia","SSP 4","RCP 4.5",2100,"With UHI",15,""">28 & <=34""",14730170,6241929.945
142,"Asia",143,"Central Asia","SSP 4","RCP 4.5",2100,"With UHI",15,""">34 & <=42""",29419963,10582802.24
142,"Asia",143,"Central Asia","SSP 4","RCP 4.5",2100,"With UHI",15,""">42 & <=55""",22285,9013.388605
142,"Asia",143,"Central Asia","SSP 4","RCP 4.5",2100,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 4","RCP 4.5",2100,"With UHI",15,"""<=28""",8733004,4346255.631
142,"Asia",30,"Eastern Asia","SSP 4","RCP 4.5",2100,"With UHI",15,""">28 & <=34""",36524559,19120831.05
142,"Asia",30,"Eastern Asia","SSP 4","RCP 4.5",2100,"With UHI",15,""">34 & <=42""",85076522,44632411.66
142,"Asia",30,"Eastern Asia","SSP 4","RCP 4.5",2100,"With UHI",15,""">42 & <=55""",454751119,236987344.4
142,"Asia",30,"Eastern Asia","SSP 4","RCP 4.5",2100,"With UHI",15,""">55""",33137342,17533373.99
142,"Asia",34,"Southern Asia","SSP 4","RCP 4.5",2100,"With UHI",15,"""<=28""",3931571,1052900.859
142,"Asia",34,"Southern Asia","SSP 4","RCP 4.5",2100,"With UHI",15,""">28 & <=34""",116280068,28007016.7
142,"Asia",34,"Southern Asia","SSP 4","RCP 4.5",2100,"With UHI",15,""">34 & <=42""",130431157,36234475.49
142,"Asia",34,"Southern Asia","SSP 4","RCP 4.5",2100,"With UHI",15,""">42 & <=55""",1625141996,539254534.7
142,"Asia",34,"Southern Asia","SSP 4","RCP 4.5",2100,"With UHI",15,""">55""",58356509,22614744
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 4.5",2100,"With UHI",15,"""<=28""",105115,23744.58821
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 4.5",2100,"With UHI",15,""">28 & <=34""",3038213,1048072.522
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 4.5",2100,"With UHI",15,""">34 & <=42""",87195347,29059168.92
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 4.5",2100,"With UHI",15,""">42 & <=55""",431597939,149246815.9
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 4.5",2100,"With UHI",15,""">55""",18826981,9917942.264
142,"Asia",145,"Western Asia","SSP 4","RCP 4.5",2100,"With UHI",15,"""<=28""",90476,37151.29076
142,"Asia",145,"Western Asia","SSP 4","RCP 4.5",2100,"With UHI",15,""">28 & <=34""",30273503,11180620.67
142,"Asia",145,"Western Asia","SSP 4","RCP 4.5",2100,"With UHI",15,""">34 & <=42""",302304218,76955443.97
142,"Asia",145,"Western Asia","SSP 4","RCP 4.5",2100,"With UHI",15,""">42 & <=55""",250662691,65378707.52
142,"Asia",145,"Western Asia","SSP 4","RCP 4.5",2100,"With UHI",15,""">55""",971022,275540.5487
142,"Asia",143,"Central Asia","SSP 5","RCP 4.5",2010,"With UHI",15,"""<=28""",5891978,977321.4262
142,"Asia",143,"Central Asia","SSP 5","RCP 4.5",2010,"With UHI",15,""">28 & <=34""",17938410,2739782.639
142,"Asia",143,"Central Asia","SSP 5","RCP 4.5",2010,"With UHI",15,""">34 & <=42""",1654910,238613.3546
142,"Asia",143,"Central Asia","SSP 5","RCP 4.5",2010,"With UHI",15,""">42 & <=55""",0,0
142,"Asia",143,"Central Asia","SSP 5","RCP 4.5",2010,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 5","RCP 4.5",2010,"With UHI",15,"""<=28""",35195657,5342728.04
142,"Asia",30,"Eastern Asia","SSP 5","RCP 4.5",2010,"With UHI",15,""">28 & <=34""",131411121,19472649.45
142,"Asia",30,"Eastern Asia","SSP 5","RCP 4.5",2010,"With UHI",15,""">34 & <=42""",361964879,59999688.95
142,"Asia",30,"Eastern Asia","SSP 5","RCP 4.5",2010,"With UHI",15,""">42 & <=55""",250955591,35925030.71
142,"Asia",30,"Eastern Asia","SSP 5","RCP 4.5",2010,"With UHI",15,""">55""",0,0
142,"Asia",34,"Southern Asia","SSP 5","RCP 4.5",2010,"With UHI",15,"""<=28""",5623964,954935.7959
142,"Asia",34,"Southern Asia","SSP 5","RCP 4.5",2010,"With UHI",15,""">28 & <=34""",34409269,4980839.958
142,"Asia",34,"Southern Asia","SSP 5","RCP 4.5",2010,"With UHI",15,""">34 & <=42""",138605188,20936413.89
142,"Asia",34,"Southern Asia","SSP 5","RCP 4.5",2010,"With UHI",15,""">42 & <=55""",362310146,56170995.92
142,"Asia",34,"Southern Asia","SSP 5","RCP 4.5",2010,"With UHI",15,""">55""",0,0
142,"Asia",35,"South-Eastern Asia","SSP 5","RCP 4.5",2010,"With UHI",15,"""<=28""",0,0
142,"Asia",35,"South-Eastern Asia","SSP 5","RCP 4.5",2010,"With UHI",15,""">28 & <=34""",14963509,2209601.898
142,"Asia",35,"South-Eastern Asia","SSP 5","RCP 4.5",2010,"With UHI",15,""">34 & <=42""",177354592,26236627.83
142,"Asia",35,"South-Eastern Asia","SSP 5","RCP 4.5",2010,"With UHI",15,""">42 & <=55""",56752682,8179611.559
142,"Asia",35,"South-Eastern Asia","SSP 5","RCP 4.5",2010,"With UHI",15,""">55""",0,0
142,"Asia",145,"Western Asia","SSP 5","RCP 4.5",2010,"With UHI",15,"""<=28""",9550910,1619760.407
142,"Asia",145,"Western Asia","SSP 5","RCP 4.5",2010,"With UHI",15,""">28 & <=34""",77035610,12309109.23
142,"Asia",145,"Western Asia","SSP 5","RCP 4.5",2010,"With UHI",15,""">34 & <=42""",55610320,9122025.962
142,"Asia",145,"Western Asia","SSP 5","RCP 4.5",2010,"With UHI",15,""">42 & <=55""",12914369,1310702.511
142,"Asia",145,"Western Asia","SSP 5","RCP 4.5",2010,"With UHI",15,""">55""",0,0
142,"Asia",143,"Central Asia","SSP 5","RCP 4.5",2030,"With UHI",15,"""<=28""",2781329,453672.5272
142,"Asia",143,"Central Asia","SSP 5","RCP 4.5",2030,"With UHI",15,""">28 & <=34""",23035443,3847037.121
142,"Asia",143,"Central Asia","SSP 5","RCP 4.5",2030,"With UHI",15,""">34 & <=42""",13719006,2155691.459
142,"Asia",143,"Central Asia","SSP 5","RCP 4.5",2030,"With UHI",15,""">42 & <=55""",0,0
142,"Asia",143,"Central Asia","SSP 5","RCP 4.5",2030,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 5","RCP 4.5",2030,"With UHI",15,"""<=28""",32570689,7159767.489
142,"Asia",30,"Eastern Asia","SSP 5","RCP 4.5",2030,"With UHI",15,""">28 & <=34""",121689373,25783774.36
142,"Asia",30,"Eastern Asia","SSP 5","RCP 4.5",2030,"With UHI",15,""">34 & <=42""",358650601,88358295.85
142,"Asia",30,"Eastern Asia","SSP 5","RCP 4.5",2030,"With UHI",15,""">42 & <=55""",585447656,125194222.3
142,"Asia",30,"Eastern Asia","SSP 5","RCP 4.5",2030,"With UHI",15,""">55""",0,0
142,"Asia",34,"Southern Asia","SSP 5","RCP 4.5",2030,"With UHI",15,"""<=28""",11828564,1822768.739
142,"Asia",34,"Southern Asia","SSP 5","RCP 4.5",2030,"With UHI",15,""">28 & <=34""",45958788,7016838.407
142,"Asia",34,"Southern Asia","SSP 5","RCP 4.5",2030,"With UHI",15,""">34 & <=42""",145703303,22490260.29
142,"Asia",34,"Southern Asia","SSP 5","RCP 4.5",2030,"With UHI",15,""">42 & <=55""",819502820,122638357.5
142,"Asia",34,"Southern Asia","SSP 5","RCP 4.5",2030,"With UHI",15,""">55""",12409668,1887544.479
142,"Asia",35,"South-Eastern Asia","SSP 5","RCP 4.5",2030,"With UHI",15,"""<=28""",5052,753.4250463
142,"Asia",35,"South-Eastern Asia","SSP 5","RCP 4.5",2030,"With UHI",15,""">28 & <=34""",10635337,1729255.376
142,"Asia",35,"South-Eastern Asia","SSP 5","RCP 4.5",2030,"With UHI",15,""">34 & <=42""",241011219,39660006.29
142,"Asia",35,"South-Eastern Asia","SSP 5","RCP 4.5",2030,"With UHI",15,""">42 & <=55""",155921283,27235780.93
142,"Asia",35,"South-Eastern Asia","SSP 5","RCP 4.5",2030,"With UHI",15,""">55""",0,0
142,"Asia",145,"Western Asia","SSP 5","RCP 4.5",2030,"With UHI",15,"""<=28""",8034353,1254193.984
142,"Asia",145,"Western Asia","SSP 5","RCP 4.5",2030,"With UHI",15,""">28 & <=34""",85245709,14143554.42
142,"Asia",145,"Western Asia","SSP 5","RCP 4.5",2030,"With UHI",15,""">34 & <=42""",109539951,17368379.27
142,"Asia",145,"Western Asia","SSP 5","RCP 4.5",2030,"With UHI",15,""">42 & <=55""",42952338,5060735.307
142,"Asia",145,"Western Asia","SSP 5","RCP 4.5",2030,"With UHI",15,""">55""",94050,12662.45531
142,"Asia",143,"Central Asia","SSP 5","RCP 4.5",2070,"With UHI",15,"""<=28""",2682676,966352.7681
142,"Asia",143,"Central Asia","SSP 5","RCP 4.5",2070,"With UHI",15,""">28 & <=34""",18784791,6587088.637
142,"Asia",143,"Central Asia","SSP 5","RCP 4.5",2070,"With UHI",15,""">34 & <=42""",25081843,9218979.31
142,"Asia",143,"Central Asia","SSP 5","RCP 4.5",2070,"With UHI",15,""">42 & <=55""",27181,9402.106129
142,"Asia",143,"Central Asia","SSP 5","RCP 4.5",2070,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 5","RCP 4.5",2070,"With UHI",15,"""<=28""",19679079,9561532.978
142,"Asia",30,"Eastern Asia","SSP 5","RCP 4.5",2070,"With UHI",15,""">28 & <=34""",94906503,47363100.3
142,"Asia",30,"Eastern Asia","SSP 5","RCP 4.5",2070,"With UHI",15,""">34 & <=42""",185030759,84307821.72
142,"Asia",30,"Eastern Asia","SSP 5","RCP 4.5",2070,"With UHI",15,""">42 & <=55""",734625067,365219972.6
142,"Asia",30,"Eastern Asia","SSP 5","RCP 4.5",2070,"With UHI",15,""">55""",30452925,15478079.04
142,"Asia",34,"Southern Asia","SSP 5","RCP 4.5",2070,"With UHI",15,"""<=28""",19069752,4635636.875
